Ano,Mes,Maxima_Energia_Armazenada,Energia_Armazenada_Verificada,Porcentagem_Armazenamento_Total,Subsistema,Consumo_Mensal
2016,11,51809.0,4959.2000000000089,9.5713334086666677,Nordeste,809581.70833333337
2016,11,15041.0,3874.3333333333376,25.757666715999992,Norte,324568.54166666669
2016,11,203343.0,68897.999999999942,33.882334009666685,Sudeste / Centro-Oeste,2482696.2916666665
2016,11,20100.0,16080.500000000011,80.004332988000058,Sul,758131.375
2016,12,51809.0,6757.2258064516154,13.043225841935477,Nordeste,843649.54305555555
2016,12,15041.0,2846.3870967741918,18.924838835161275,Norte,326523.3875
2016,12,203343.0,68154.161290322721,33.516129155161281,Sudeste / Centro-Oeste,2545489.5236111111
2016,12,20100.0,12706.193548387106,63.216773986774136,Sul,814828.88611111115
2017,1,51809.0,8716.419354838692,16.822580644516155,Nordeste,816950.79305555555
2017,1,15041.0,3179.0000000000027,21.135483832903198,Norte,308863.54861111112
2017,1,203343.0,69836.612903225847,34.343871331612846,Sudeste / Centro-Oeste,2603569.1
2017,1,20100.0,13211.387096774204,65.729354612903251,Sul,861045.8819444445
2017,2,51809.0,9760.7500000000073,18.839999880714331,Nordeste,699529.56111111108
2017,2,15041.0,4890.8214285714312,32.516428742857151,Norte,258372.37222222221
2017,2,203343.0,80383.464285714261,39.530714307499991,Sudeste / Centro-Oeste,2324939.9833333334
2017,2,20100.0,11209.392857142851,55.768928392142861,Sul,796625.82222222222
2017,3,51809.0,11020.354838709689,21.271290441290308,Nordeste,823894.5777777778
2017,3,15041.0,8998.3225806451519,59.82612880580642,Norte,310722.90277777775
2017,3,203343.0,83858.096774193691,41.239999832580629,Sudeste / Centro-Oeste,2664143.4444444445
2017,3,20100.0,9700.0645161290286,48.259677517419362,Sul,917257.01944444445
2017,4,51809.0,11310.466666666669,21.831000073666669,Nordeste,773657.41666666663
2017,4,15041.0,9800.866666666665,65.161667124333249,Norte,294062.16666666669
2017,4,203343.0,84446.4333333333,41.529000092333305,Sudeste / Centro-Oeste,2529975.9166666665
2017,4,20100.0,8183.6999999999907,40.714333088666656,Sul,815750.83333333337
2017,5,51809.0,10595.419354838692,20.450967850645128,Nordeste,813266.4
2017,5,15041.0,9902.1612903225887,65.83548367354831,Norte,327923.38194444444
2017,5,203343.0,85763.161290322692,42.176451651935508,Sudeste / Centro-Oeste,2502086.5958333332
2017,5,20100.0,9838.5161290322631,48.948064495483905,Sul,769831.0944444444
2017,6,51809.0,9667.3000000000138,18.659666633333359,Nordeste,775157.0
2017,6,15041.0,9752.5333333333474,64.840333557,Norte,313784.70833333331
2017,6,203343.0,87199.133333333259,42.882666905000129,Sudeste / Centro-Oeste,2405769.25
2017,6,20100.0,18356.366666666661,91.326333108666574,Sul,759456.20833333337
2017,7,51809.0,8429.5161290322958,16.269999904193551,Nordeste,771181.4458333333
2017,7,15041.0,9360.9354838709587,62.235483600000009,Norte,320235.8125
2017,7,203343.0,82202.354838709711,40.425483950322658,Sudeste / Centro-Oeste,2425923.1263888888
2017,7,20100.0,16415.7741935484,81.671935296774222,Sul,776692.55694444443
2017,8,51809.0,7051.9999999999982,13.611612998064487,Nordeste,785053.7736111111
2017,8,15041.0,8374.9999999999854,55.682580640645114,Norte,341019.59027777775
2017,8,203343.0,71411.645161290187,35.119355110000029,Sudeste / Centro-Oeste,2432252.5513888891
2017,8,20100.0,12493.419354838716,62.157096493548444,Sul,788758.79027777782
2017,9,51809.0,5539.1666666666688,10.691333260666658,Nordeste,762972.0
2017,9,15041.0,6505.5666666666593,43.253000132333355,Norte,325912.08333333331
2017,9,203343.0,58140.100000000028,28.591999881000007,Sudeste / Centro-Oeste,2482721.0833333335
2017,9,20100.0,9127.6333333333369,45.411666615666711,Sul,776339.54166666663
2017,10,51809.0,3911.4193548387038,7.5496774022580642,Nordeste,833281.11944444443
2017,10,15041.0,3902.5806451612939,25.946128907096732,Norte,341587.45
2017,10,203343.0,41542.354838709711,20.429355006128993,Sudeste / Centro-Oeste,2569421.1361111109
2017,10,20100.0,8249.7419354838712,41.044193145483916,Sul,790845.00416666665
2017,11,51809.0,2654.0666666666662,5.1226666616666545,Nordeste,812345.95833333337
2017,11,15041.0,2788.899999999996,18.542000008000041,Norte,322111.375
2017,11,203343.0,36730.666666666693,18.064333279333304,Sudeste / Centro-Oeste,2535586.75
2017,11,20100.0,11575.0,57.587333425666692,Sul,771535.91666666663
2017,12,51831.0,4674.93548387097,9.0203225693548319,Nordeste,839489.4291666667
2017,12,15046.0,2733.1290322580649,18.165161162903242,Norte,325946.0125
2017,12,203285.0,41714.096774193538,20.519677438709664,Sudeste / Centro-Oeste,2579893.7111111111
2017,12,20100.0,10909.935483870981,54.279032061290316,Sul,825413.70694444445
2018,1,51602.0703125,8016.7148595016124,15.535642008064507,Nordeste,799911.04027777782
2018,1,15164.88671875,4081.5276036422606,26.914332235806469,Norte,311343.97916666669
2018,1,202691.9375,57209.958543346795,28.22508719677424,Sudeste / Centro-Oeste,2612003.1236111112
2018,1,19415.9609375,13168.216135333558,67.821603345161279,Sul,873589.17083333328
2018,2,51602.0703125,10860.900913785361,21.047414166785707,Nordeste,686631.9055555556
2018,2,15164.88671875,7821.8180977967831,51.578478539999992,Norte,266041.10555555555
2018,2,202691.9375,69664.154436383964,34.369475161785765,Sudeste / Centro-Oeste,2328878.7666666666
2018,2,19415.9609375,15516.985386441793,79.9187139785714,Sul,797089.9611111111
2018,3,51602.0703125,16237.526335687418,31.466816256451608,Nordeste,783198.63888888888
2018,3,15164.88671875,9699.4327431970887,63.959803305161266,Norte,317687.95694444445
2018,3,202691.9375,80577.460685483922,39.753661125483873,Sudeste / Centro-Oeste,2710539.1208333331
2018,3,19415.9609375,12980.547977572915,66.855041996128975,Sul,896902.20416666672
2018,4,51602.0703125,20143.4365234403,39.036103313000055,Nordeste,767079.0
2018,4,15164.88671875,10248.135026042992,67.57805379233335,Norte,292158.375
2018,4,202691.9375,88750.389062499933,43.785860061666654,Sudeste / Centro-Oeste,2624795.9166666665
2018,4,19415.9609375,13309.195735678328,68.547716268333318,Sul,840192.66666666663
2018,5,51602.0703125,20725.117502522917,40.163341646129069,Nordeste,789673.59166666667
2018,5,15164.88671875,10623.977665071308,70.05642921677422,Norte,302907.84583333333
2018,5,202691.9375,87345.2613407258,43.092619496451626,Sudeste / Centro-Oeste,2590084.4875
2018,5,19415.9609375,10790.599735384505,55.575935362903223,Sul,833756.02222222218
2018,6,51602.0703125,19766.765690106651,38.306150182333347,Nordeste,757815.33333333337
2018,6,15164.88671875,10720.273795574332,70.691416675666716,Norte,284665.54166666669
2018,6,202691.9375,83757.288281249886,41.322446569000036,Sudeste / Centro-Oeste,2427024.0
2018,6,19415.9609375,9622.6584960949913,49.560563277666667,Sul,767870.5
2018,7,51602.0703125,18567.580645163842,35.9822323712903,Nordeste,768495.425
2018,7,15164.88671875,10521.660723286768,69.381725927419325,Norte,301387.6402777778
2018,7,202691.9375,75139.914062499825,37.07099360870972,Sudeste / Centro-Oeste,2515224.611111111
2018,7,19415.9609375,10286.651304184841,52.980386919032256,Sul,804692.0152777778
2018,8,51602.0703125,17095.429246473235,33.129344940645133,Nordeste,790767.6333333333
2018,8,15164.88671875,9157.2215221793613,60.384368035806496,Norte,306517.45138888888
2018,8,202691.9375,63494.001890120977,31.325364635161286,Sudeste / Centro-Oeste,2539554.1
2018,8,19415.9609375,8236.8365517909642,42.423016210322615,Sul,815418.5319444444
2018,9,51602.0703125,15466.652278647323,29.972940126333356,Nordeste,763180.54166666663
2018,9,15164.88671875,7331.4597005220039,48.344966634999963,Norte,296519.70833333331
2018,9,202691.9375,51353.782031250012,25.335880089,Sudeste / Centro-Oeste,2499334.8333333335
2018,9,19415.9609375,9893.224902345,50.954082997666696,Sul,772405.79166666663
2018,10,51602.0703125,13755.936586442567,26.657732194193578,Nordeste,837832.22083333333
2018,10,15164.88671875,4990.3225255174157,32.907087202580684,Norte,323514.75138888886
2018,10,202691.9375,42818.879788306491,21.125106503548416,Sudeste / Centro-Oeste,2652577.9902777779
2018,10,19415.9609375,11555.752016130318,59.5167652251613,Sul,808625.5708333333
2018,11,51602.0703125,13669.668977865684,26.490539995666683,Nordeste,828015.91666666663
2018,11,15164.88671875,3553.9514811203312,23.435396765999958,Norte,301371.41666666669
2018,11,202691.9375,42744.704166666685,21.088510067999998,Sudeste / Centro-Oeste,2558620.5
2018,11,19415.9609375,14968.318131511332,77.092863464666721,Sul,795818.625
2018,12,51602.0703125,18301.67508820775,35.46694238741933,Nordeste,811989.88888888888
2018,12,15164.88671875,4053.0792039445141,26.726735391935488,Norte,292303.99444444443
2018,12,202691.9375,53073.601436492027,26.184361304193548,Sudeste / Centro-Oeste,2639638.375
2018,12,19415.9609375,12221.252173640005,62.944348489354873,Sul,842843.62916666665
2019,1,51602.0703125,21433.273941534531,41.535686861935474,Nordeste,824037.60833333328
2019,1,15164.88671875,4265.4339008948355,28.127045047419355,Norte,288448.19722222222
2019,1,202691.9375,56546.956275201643,27.89797727548391,Sudeste / Centro-Oeste,2744840.75
2019,1,19415.9609375,10130.889238912911,52.178145254838732,Sul,928273.5152777778
2019,2,51602.0703125,22150.46930803857,42.925535610000018,Nordeste,731550.6722222222
2019,2,15164.88671875,5610.4206542975,36.996125017500006,Norte,248360.50555555554
2019,2,202691.9375,55051.723493303507,27.16028547321428,Sudeste / Centro-Oeste,2463053.1333333333
2019,2,19519.05078125,7734.9907400957127,39.6269858221429,Sul,856241.32222222222
2019,3,51602.0703125,25286.533644155104,49.002954790000025,Nordeste,836502.4930555555
2019,3,15164.88671875,9182.4815240683984,60.550935315483912,Norte,293423.22361111111
2019,3,202691.9375,71944.082157258,35.494296843225747,Sudeste / Centro-Oeste,2703327.659722222
2019,3,19897.046875,8853.0564831161209,44.49431942354839,Sul,894543.53472222225
2019,4,51602.0703125,28886.60579427264,55.979536819666649,Nordeste,776670.70833333337
2019,4,15164.88671875,10466.444335937644,69.01761983233331,Norte,282379.16666666669
2019,4,202691.9375,86340.914583333375,42.597120030666645,Sudeste / Centro-Oeste,2516627.4583333335
2019,4,19897.046875,8521.4852864599852,42.827889760999987,Sul,828736.20833333337
2019,5,51602.0703125,29986.296496978077,58.110638649354883,Nordeste,835749.5375
2019,5,15164.88671875,10974.452242944832,72.367516302580682,Norte,304233.95694444445
2019,5,202691.9375,93919.078377016369,46.335874126451628,Sudeste / Centro-Oeste,2651661.5958333332
2019,5,19897.046875,10517.31914692678,52.858700044838713,Sul,842826.4930555555
2019,6,51602.0703125,29268.723372398374,56.720053101333406,Nordeste,759614.08333333337
2019,6,15164.88671875,11167.976725261347,73.643656921999963,Norte,296821.58333333331
2019,6,202691.9375,96595.675520833451,47.656399917666604,Sudeste / Centro-Oeste,2413828.25
2019,6,19897.046875,17302.315852867334,86.959213257333388,Sul,778266.54166666663
2019,7,51602.0703125,27885.674395164529,54.039835284516236,Nordeste,787758.2652777778
2019,7,15164.88671875,11017.264963459367,72.649826049354886,Norte,317214.77638888889
2019,7,202691.9375,93864.164062500015,46.308774148387073,Sudeste / Centro-Oeste,2454077.4125
2019,7,19897.046875,16815.400957663544,84.512045090645046,Sul,804518.54444444447
2019,8,51602.0703125,26107.094128026754,50.593106424516186,Nordeste,772882.44166666665
2019,8,15164.88671875,10486.705771170644,69.151222229354715,Norte,323195.40833333333
2019,8,202691.9375,85824.605846774226,42.342387169354836,Sudeste / Centro-Oeste,2485781.8444444444
2019,8,19897.046875,12804.157636090313,64.3520512732258,Sul,815168.80972222227
2019,9,51602.0703125,23829.140039064696,46.178650156999879,Nordeste,762991.875
2019,9,15164.88671875,8710.1609049490053,57.436362965666618,Norte,321181.125
2019,9,202691.9375,71255.354557291561,35.154506556000022,Sudeste / Centro-Oeste,2484998.375
2019,9,19897.046875,9140.1552734393372,45.937246703666723,Sul,775414.33333333337
2019,10,51602.0703125,21255.563886090968,41.191303129677458,Nordeste,847936.713888889
2019,10,15164.88671875,5972.2700825351631,39.382222575483951,Norte,332516.85
2019,10,202861.31955645178,53714.416960685427,26.481267805483849,Sudeste / Centro-Oeste,2676986.0986111113
2019,10,19897.046875,8031.3710779996809,40.364632145483874,Sul,835456.84583333333
2019,11,51602.0703125,18426.878059897652,35.709576670666564,Nordeste,844650.125
2019,11,15164.88671875,3800.7501220699937,25.062833277666627,Norte,317945.20833333331
2019,11,203567.078125,41327.836718750033,20.301830228333319,Sudeste / Centro-Oeste,2647225.7083333335
2019,11,19897.046875,8206.3665364596745,41.244149907333309,Sul,832284.16666666663
2019,12,51602.0703125,18265.391507059361,35.3966320403226,Nordeste,897678.625
2019,12,15164.88671875,2606.6153761345154,17.188493575161328,Norte,334787.12638888886
2019,12,203567.078125,39617.722656250029,19.461764489354842,Sudeste / Centro-Oeste,2593517.4791666665
2019,12,19897.046875,6098.978137601609,30.652687379354845,Sul,861145.34027777775
2020,1,51602.0703125,20514.3623991955,39.754916160322495,Nordeste,841982.56111111108
2020,1,15164.88671875,2595.3578314012948,17.114261227096787,Norte,320773.10277777776
2020,1,202691.9375,43672.99357358869,21.546483686451616,Sudeste / Centro-Oeste,2646330.7583333333
2020,1,19897.046875,5411.5276115170918,27.197641864838722,Sul,921994.55138888885
2020,2,51602.0703125,27108.632543105898,52.534000002413862,Nordeste,752118.14166666672
2020,2,15164.88671875,4916.8442466999986,32.422555331034445,Norte,296324.09444444446
2020,2,202691.9375,64905.244342672442,32.021624202758645,Sudeste / Centro-Oeste,2460502.4222222222
2020,2,19897.046875,4267.6662008348248,21.448744804827577,Sul,877502.38055555557
2020,3,51602.0703125,36053.793472782811,69.868890455161264,Nordeste,821703.2652777778
2020,3,15164.88671875,9639.4412329900188,63.564212675806374,Norte,315571.17361111112
2020,3,202691.9375,94804.260332661128,46.772583869677376,Sudeste / Centro-Oeste,2650402.0055555557
2020,3,19897.046875,3734.581133442904,18.769525712258098,Sul,914344.44027777773
2020,4,51602.0703125,44070.498046875007,85.404513550333235,Nordeste,736980.41666666663
2020,4,15164.88671875,11510.314127606016,75.901089732333375,Norte,285829.95833333331
2020,4,202691.9375,108332.38177083342,53.446813202666661,Sudeste / Centro-Oeste,2332713.7083333335
2020,4,19897.046875,3256.9711914070012,16.369120058000011,Sul,790947.54166666663
2020,5,51602.0703125,46989.644027217757,91.061544849677389,Nordeste,754406.44166666665
2020,5,15164.88671875,12357.43041204807,81.4871260119355,Norte,296944.13472222222
2020,5,202691.9375,111487.77142137091,55.0035549283871,Sudeste / Centro-Oeste,2315192.8486111113
2020,5,19897.046875,2984.6373566658076,15.000409679999992,Sul,763272.0541666667
2020,6,51602.0703125,46641.2772135416,90.386447397999987,Nordeste,713102.5
2020,6,15164.88671875,12640.738899740343,83.355313110999887,Norte,292848.79166666669
2020,6,202691.9375,109743.11197916657,54.14280700666658,Sudeste / Centro-Oeste,2214407.25
2020,6,19897.046875,5560.6115804036626,27.946926499333333,Sul,724405.875
2020,7,51602.0703125,43922.748109879125,85.1181903974194,Nordeste,767035.0236111111
2020,7,15164.88671875,12556.660439769348,82.800893475806632,Norte,324339.05
2020,7,203262.00504032287,103031.31123991933,50.691193611290323,Sudeste / Centro-Oeste,2407985.8805555557
2020,7,19897.046875,10994.474451866443,55.256819079032276,Sul,790819.64444444445
2020,8,51602.0703125,40821.169480846831,79.1076224558066,Nordeste,765836.7875
2020,8,15164.88671875,11346.249086443549,74.8192099296774,Norte,339121.65833333333
2020,8,203567.078125,91466.262600806454,44.93176134193552,Sudeste / Centro-Oeste,2532134.2069444442
2020,8,19897.046875,11683.769594254196,58.721119541290342,Sul,802450.7583333333
2020,9,51602.0703125,36672.911979166631,71.0686902366668,Nordeste,776417.875
2020,9,15164.88671875,8999.41199544334,59.343749744999961,Norte,335081.45833333331
2020,9,203567.078125,76883.681770833267,37.768243407999982,Sudeste / Centro-Oeste,2522720.4583333335
2020,9,19897.046875,10472.577832032663,52.633823521333355,Sul,792266.91666666663
2020,10,51602.0703125,31298.828566030639,60.654212705161186,Nordeste,865015.64722222218
2020,10,15164.88671875,5866.1825541841863,38.682674284838761,Norte,353027.31111111114
2020,10,203567.078125,56278.2132056452,27.646029010645162,Sudeste / Centro-Oeste,2809561.7319444446
2020,10,19897.046875,6118.0133096025775,30.748351496451619,Sul,845291.036111111
2020,11,51602.0703125,27889.856835940984,54.047937011666683,Nordeste,797138.20833333337
2020,11,15164.88671875,4346.35382486967,28.660643259000015,Norte,325368.29166666669
2020,11,203567.078125,42067.166276041593,20.665010007333294,Sudeste / Centro-Oeste,2586868.3333333335
2020,11,19897.046875,4217.1253255209949,21.194726626333342,Sul,831573.54166666663
2020,12,51602.0703125,25143.415889619046,48.725596643225806,Nordeste,833662.50555555557
2020,12,15164.88671875,4074.8123818674217,26.87004526258065,Norte,332022.87361111114
2020,12,203567.078125,34715.215095766122,17.0534514767742,Sudeste / Centro-Oeste,2723741.6333333333
2020,12,19897.046875,4615.4826423890208,23.196819306129022,Sul,892890.84722222225
2021,1,51602.0703125,25776.925907260993,49.953277464838621,Nordeste,872625.1569444444
2021,1,15164.88671875,4538.0218151471008,29.924532367096759,Norte,317024.94444444444
2021,1,203567.078125,43348.364415322612,21.294390401612887,Sudeste / Centro-Oeste,2773845.0819444442
2021,1,19897.046875,6359.9517546619354,31.964300155161308,Sul,925481.3625
2021,2,51602.0703125,28087.209612167135,54.430389540714216,Nordeste,748660.96666666667
2021,2,15164.88671875,5594.3763078960692,36.890325137857175,Norte,275355.07222222222
2021,2,203567.078125,53008.285993303682,26.039707251428567,Sudeste / Centro-Oeste,2411324.8444444444
2021,2,19897.046875,12579.44416155251,63.22266387964288,Sul,820893.3444444444
2021,3,51602.0703125,33485.054939517118,64.890909501935511,Nordeste,848536.65
2021,3,15164.88671875,10812.200384326126,71.297596347741873,Norte,317252.0625
2021,3,203567.078125,67511.365675403227,33.164187154516135,Sudeste / Centro-Oeste,2846840.7819444444
2021,3,19897.046875,12789.369707663231,64.277728788387108,Sul,936335.10833333328
2021,4,51602.0703125,34924.599739583275,67.680610149333233,Nordeste,820050.16666666663
2021,4,15164.88671875,12210.359147136325,80.517306263666669,Norte,319009.66666666669
2021,4,203567.078125,71768.07291666673,35.255246735000021,Sudeste / Centro-Oeste,2643050.2083333335
2021,4,19897.046875,11772.39596354332,59.166550190666669,Sul,890604.33333333337
2021,5,51602.0703125,33551.395602318822,65.019477475161153,Nordeste,813745.26388888888
2021,5,15164.88671875,12633.576329386769,83.308081349032165,Norte,335717.81527777779
2021,5,203567.078125,67691.733744959653,33.2527836219355,Sudeste / Centro-Oeste,2581296.7625
2021,5,19897.046875,11053.717584426779,55.554564568709658,Sul,851013.11944444443
2021,6,51602.0703125,31475.053255209968,60.995713423999973,Nordeste,794074.75
2021,6,15164.88671875,12712.676790366006,83.829689534333255,Norte,325797.625
2021,6,203567.078125,62137.924088541629,30.524539883999985,Sudeste / Centro-Oeste,2486325.0416666665
2021,6,19897.046875,11921.143164063002,59.914130274666704,Sul,796264.29166666663
2021,7,51602.0703125,29444.867250506442,57.061403090645179,Nordeste,814281.82222222222
2021,7,15164.88671875,12307.284967239357,81.15646829935487,Norte,334529.22361111111
2021,7,203567.078125,56244.40574596775,27.629416127741941,Sudeste / Centro-Oeste,2517956.8305555554
2021,7,19897.046875,11653.307428175483,58.56802245193547,Sul,837815.04166666663
2021,8,51602.0703125,26795.992817542563,51.92813577903226,Nordeste,826896.66944444447
2021,8,15164.88671875,11375.216765373209,75.010225111290566,Norte,348971.95138888888
2021,8,203567.078125,48572.00604838712,23.860445084838677,Sudeste / Centro-Oeste,2558320.9402777776
2021,8,19897.046875,7236.8830487658142,36.371648481612887,Sul,853001.8986111111
2021,9,51602.0703125,23189.09485677299,44.938300068666763,Nordeste,813681.95833333337
2021,9,15164.88671875,9942.1722005220145,65.560479862999884,Norte,342664.75
2021,9,203567.078125,37700.895442708294,18.520126850666664,Sudeste / Centro-Oeste,2625622.8333333335
2021,9,19897.046875,5586.8293945323312,28.078686777999973,Sul,796754.91666666663
2021,10,51602.0703125,19385.236517139991,37.566777505483863,Nordeste,880560.51111111115
2021,10,15164.88671875,8081.1064453129165,53.2882807322581,Norte,356469.68888888886
2021,10,203567.078125,34877.181577620991,17.133016031612907,Sudeste / Centro-Oeste,2721566.1222222224
2021,10,19897.046875,7735.2717363929041,38.876490193548371,Sul,832998.33055555553
2021,11,51602.0703125,18866.6255208357,36.561763381666687,Nordeste,845889.04166666663
2021,11,15164.88671875,5958.4867024750019,39.291333006333318,Norte,339749.45833333331
2021,11,203567.078125,38553.859505208377,18.939146677333362,Sudeste / Centro-Oeste,2538674.0
2021,11,19897.046875,10718.922786460673,53.871936796999989,Sul,825849.375
2021,12,51602.0703125,22666.075195313675,43.924736786000061,Nordeste,871410.95833333337
2021,12,15164.88671875,5872.1601888023315,38.722090147999978,Norte,338165.875
2021,12,203567.078125,44591.545572916686,21.905083401666683,Sudeste / Centro-Oeste,2610206.2083333335
2021,12,19897.046875,9307.8271809903454,46.779950206333325,Sul,866201.91666666663
